age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome
57,0,1,1,0.0,808,0,0,0,14,5,5.10675331775624,3.0,-1,0.0,3
59,0,1,1,0.0,92,1,0,0,12,8,3.794837549778266,2.0,350,1.0,0
30,8,2,2,0.0,2766,0,0,0,21,9,6.158916810034291,1.0,-1,0.0,3
27,0,1,1,0.0,0,1,0,0,6,8,6.164896637158754,1.0,-1,0.0,3
33,4,1,2,0.0,1195,1,0,1,13,8,4.889347514764574,3.999999999999999,-1,0.0,3
55,1,1,1,0.0,660,0,0,2,5,6,4.8631012217886775,1.0,-1,0.0,3
83,5,0,0,0.0,46,0,0,0,25,7,3.605332821788218,1.0,-1,0.0,3
54,3,0,2,0.0,9,0,1,0,29,5,3.772525094951822,3.0,-1,0.0,3
69,5,0,2,0.0,247,0,0,0,22,0,3.787439454804765,2.0,-1,0.0,3
27,9,2,1,0.0,16,0,0,2,19,8,4.146848713729359,1.0,-1,0.0,3
25,6,2,1,0.0,1242,1,0,2,28,8,5.672180353544531,2.0,-1,0.0,3
25,9,2,2,0.0,640,1,0,2,13,8,5.3402075431265965,2.0,-1,0.0,3
50,0,2,1,0.0,133,0,0,0,28,5,6.268049741180583,3.999999999999999,-1,0.0,3
44,4,0,2,0.0,2422,1,0,0,16,0,5.046213806386266,2.0,269,2.0,0
55,9,1,2,0.0,169,0,1,0,5,1,5.679645235739399,2.0,-1,0.0,3
54,5,1,0,0.0,309,0,0,0,13,1,6.413787019191597,2.0,-1,0.0,3
26,9,2,1,0.0,2,1,1,2,15,8,5.247097920696743,1.0,-1,0.0,3
41,4,1,2,0.0,3872,0,0,0,15,10,4.353254409709861,1.0,-1,0.0,3
32,9,2,2,0.0,4665,1,0,2,21,8,6.2102300667184185,2.0,-1,0.0,3
36,2,0,2,0.0,3407,0,0,0,16,7,5.022132032924538,3.999999999999999,-1,0.0,3
47,4,1,2,0.0,682,0,0,0,18,1,5.72874700097285,5.999999999999999,-1,0.0,3
32,1,2,0,0.0,1426,1,0,0,20,9,3.596832635439625,1.0,-1,0.0,3
45,7,0,1,0.0,608,1,1,0,7,8,6.693828128502054,3.0,323,8.0,0
28,8,2,1,0.0,1925,0,0,0,26,3,3.794837549778266,1.0,93,3.0,2
27,0,2,1,0.0,4745,0,0,1,12,9,5.08678914256385,3.999999999999999,192,1.0,1
46,1,1,1,0.0,1568,1,0,0,2,6,4.713472724989676,1.0,55,5.999999999999999,1
30,0,1,1,0.0,8781,1,0,0,18,9,6.283227629818437,1.0,-1,0.0,3
38,10,0,1,0.0,189,1,1,0,21,5,3.517769491829246,2.0,-1,0.0,3
42,4,1,0,0.0,5310,1,0,0,22,8,5.489927664880381,2.0,186,1.0,2
32,6,2,2,0.0,2559,0,0,0,7,5,6.266145513710153,1.0,-1,0.0,3
32,0,2,1,0.0,223,1,1,2,27,8,4.378522324607275,3.999999999999999,-1,0.0,3
37,0,0,2,0.0,-65,0,0,0,21,5,4.327584175863084,1.0,-1,0.0,3
60,2,1,0,0.0,83,1,0,0,17,5,4.680283351759672,2.0,-1,0.0,3
78,5,0,0,0.0,229,0,0,1,22,10,3.443224450329921,1.0,-1,0.0,3
31,9,2,2,0.0,1166,1,0,2,3,6,4.226082113403239,1.0,-1,0.0,3
63,5,1,0,0.0,11000,0,0,1,29,0,5.781478321054804,1.0,191,1.0,0
25,1,2,1,0.0,389,0,0,0,3,6,6.164896637158754,1.0,-1,0.0,3
43,9,0,1,0.0,6835,0,0,2,20,6,4.503964342658188,2.0,-1,0.0,3
47,1,1,1,0.0,863,1,0,2,19,8,6.366812776479066,2.0,-1,0.0,3
39,3,1,0,0.0,11000,0,0,0,11,1,3.499532738433449,3.999999999999999,-1,0.0,3
34,9,2,1,0.0,0,0,0,0,28,1,4.158419257274588,5.999999999999999,-1,0.0,3
54,1,1,0,0.0,258,0,0,1,25,8,3.333016159458004,1.0,88,1.0,0
33,4,2,2,0.0,935,0,0,0,9,3,4.997734376003042,2.0,92,7.999999999999997,2
39,9,0,1,0.0,1270,1,0,2,29,8,4.423036907896405,3.999999999999999,-1,0.0,3
30,1,1,1,0.0,631,1,0,0,19,9,4.032309424685261,2.0,-1,0.0,3
31,4,0,2,0.0,373,0,0,0,10,3,3.742209436027645,5.999999999999999,-1,0.0,3
28,6,2,2,0.0,2503,0,0,0,25,8,5.136310183004445,1.0,-1,0.0,3
39,4,1,1,0.0,215,0,0,0,11,1,6.703373488107345,3.999999999999999,-1,0.0,3
31,6,2,2,0.0,11000,1,0,0,21,9,5.654658381932723,3.0,-1,0.0,3
62,5,1,1,0.0,569,0,0,0,4,3,3.4141122690146983,4.999999999999998,184,1.0,2
22,8,2,3,0.0,1232,0,0,0,30,5,4.598804869787091,1.0,430,2.0,1
33,4,2,2,0.0,373,0,1,0,27,5,4.527035023357982,1.0,180,3.999999999999999,0
32,3,1,0,0.0,1349,1,0,0,7,1,3.742209436027645,2.0,-1,0.0,3
36,7,1,1,0.0,380,1,0,2,20,8,2.4122661862019714,1.0,-1,0.0,3
34,9,2,2,0.0,9851,1,0,0,20,9,3.7112157961392014,4.999999999999998,-1,0.0,3
31,9,1,1,0.0,4,0,0,2,20,8,4.181303021541534,3.999999999999999,-1,0.0,3
46,0,0,1,0.0,2087,0,0,0,20,9,6.023201007337474,3.0,-1,0.0,3
35,4,2,2,0.0,2486,1,0,0,25,8,4.517844899986933,1.0,-1,0.0,3
42,1,2,0,0.0,-68,1,1,2,26,8,3.987807459317618,1.0,-1,0.0,3
38,1,2,1,0.0,1012,1,1,1,17,9,3.140409198272226,1.0,-1,0.0,3
32,1,1,1,0.0,4996,1,0,2,20,8,4.215007394209285,2.0,-1,0.0,3
38,4,1,2,0.0,4174,0,0,0,23,10,4.817196912133748,2.0,184,4.999999999999998,0
72,5,0,0,0.0,0,0,0,1,28,1,4.904176220510389,1.0,-1,0.0,3
60,4,0,1,0.0,0,0,0,0,5,1,5.6420523491310535,3.0,-1,0.0,3
38,0,2,1,0.0,262,0,0,0,3,3,4.733899880523305,2.0,180,5.999999999999999,0
33,4,2,2,0.0,816,1,0,0,11,10,4.990704210239767,2.0,500,2.0,0
43,4,1,2,0.0,-391,1,0,0,28,5,4.146848713729359,7.999999999999997,-1,0.0,3
60,0,2,1,0.0,473,0,0,0,5,3,4.038559629539667,2.0,8,1.0,1
32,9,2,2,0.0,569,0,1,0,29,4,4.8631012217886775,1.0,-1,0.0,3
58,5,1,0,0.0,2074,0,0,0,18,6,4.489967314386271,2.0,-1,0.0,3
55,5,1,1,0.0,2312,0,0,2,12,6,3.0239974389576183,1.0,-1,0.0,3
49,0,2,1,0.0,7426,0,0,1,20,9,3.090128808524505,2.0,-1,0.0,3
51,4,0,2,0.0,119,0,0,2,5,6,3.579667665418579,2.0,-1,0.0,3
54,4,1,1,0.0,0,0,0,0,19,9,3.5267929468439445,1.0,-1,0.0,3
35,1,1,1,0.0,260,1,0,1,13,8,3.9082428321288782,5.999999999999999,-1,0.0,3
51,4,0,2,0.0,119,0,0,0,17,9,4.186971443072528,1.0,165,2.0,0
46,9,1,1,0.0,1590,1,0,0,15,5,3.0102921895856265,2.0,-1,0.0,3
32,1,2,0,0.0,1918,1,0,0,8,8,4.746042840064914,1.0,172,1.0,0
36,1,1,0,0.0,679,1,1,0,13,8,3.605332821788218,1.0,-1,0.0,3
52,0,2,3,0.0,872,1,0,1,18,8,3.2903870491072795,5.999999999999999,335,1.0,1
54,4,1,1,1.0,5249,1,0,0,17,9,3.544655131566293,1.0,-1,0.0,3
59,5,1,0,0.0,1423,1,0,2,15,8,5.593442112714949,2.0,-1,0.0,3
39,4,0,2,0.0,3261,1,0,2,9,6,3.8737605561432313,12.0,-1,0.0,3
30,0,2,1,0.0,154,1,0,0,21,9,2.3606416499647263,2.0,-1,0.0,3
60,5,0,1,0.0,1099,0,0,0,11,5,6.014706241544275,2.0,-1,0.0,3
34,9,2,1,0.0,1313,0,0,0,19,0,4.383528931862561,3.999999999999999,-1,0.0,3
36,9,0,1,0.0,1,0,0,0,8,1,6.858814857659791,3.0,-1,0.0,3
33,4,1,2,0.0,2599,0,0,0,30,0,7.047240033844061,2.0,-1,0.0,3
30,2,1,0,0.0,2686,1,0,0,15,5,6.106422565604589,3.0,-1,0.0,3
56,4,1,0,0.0,21,0,0,0,7,5,3.630513952003432,1.0,-1,0.0,3
50,0,1,1,0.0,10250,1,0,0,7,2,4.466373710444616,3.0,385,2.0,1
64,4,1,2,0.0,5112,0,0,1,19,10,6.283227629818437,7.0,137,8.0,1
62,4,1,2,0.0,3371,0,0,0,25,7,4.111603669743604,1.0,178,2.0,2
53,2,1,0,0.0,27,1,0,1,10,11,4.348153031922057,3.0,-1,0.0,3
46,0,2,1,0.0,1544,1,0,2,29,8,5.65717050328676,1.0,-1,0.0,3
32,9,2,2,0.0,5514,0,0,1,22,10,4.075523471226806,1.0,-1,0.0,3
31,1,1,0,0.0,-199,1,1,1,12,8,3.866763764067921,4.999999999999998,299,8.0,0
27,0,2,2,0.0,138,0,0,0,15,6,3.3640478454417133,2.0,-1,0.0,3
40,7,1,1,0.0,664,1,1,0,18,8,2.4845211729747705,4.999999999999998,-1,0.0,3
54,3,1,0,0.0,127,0,0,0,19,1,4.044783825834629,3.999999999999999,-1,0.0,3
28,9,2,1,0.0,2335,0,0,0,13,8,5.694496029949939,1.0,-1,0.0,3
32,2,1,2,0.0,598,0,0,0,18,1,3.765007826941025,5.999999999999999,-1,0.0,3
48,9,1,1,0.0,568,1,0,0,2,11,4.9730108339059536,2.0,386,1.0,2
47,9,1,1,0.0,1167,1,0,0,4,1,5.377981344539133,1.0,96,5.999999999999999,2
34,1,1,1,0.0,405,1,0,2,21,8,3.499532738433449,1.0,-1,0.0,3
53,4,1,2,0.0,11000,0,0,0,4,3,5.907912647541672,1.0,-1,0.0,3
36,7,2,3,0.0,281,1,0,2,16,8,5.40655807937658,1.0,-1,0.0,3
32,2,1,1,0.0,1996,1,0,0,18,9,4.545265618360701,1.0,-1,0.0,3
42,4,1,2,0.0,3713,0,0,0,19,9,5.894472263028664,2.0,-1,0.0,3
29,10,2,2,0.0,497,1,0,0,18,8,5.738432147721395,3.0,298,5.999999999999999,2
48,4,0,2,0.0,700,1,0,0,29,1,5.328438430173767,2.0,-1,0.0,3
51,4,1,2,0.0,656,1,0,0,25,5,4.531611257790985,2.0,-1,0.0,3
29,8,2,2,0.0,5,0,0,0,15,5,6.266145513710153,4.999999999999998,-1,0.0,3
31,9,1,1,0.0,7369,0,0,0,19,1,4.209440445553625,3.999999999999999,-1,0.0,3
57,4,1,2,0.0,9103,0,1,2,20,6,6.634136701482421,2.0,-1,0.0,3
41,1,1,1,0.0,598,1,0,0,12,8,3.140409198272226,3.0,364,8.0,0
34,9,2,2,0.0,2047,1,0,0,28,5,2.9823648477471414,4.999999999999998,-1,0.0,3
32,7,1,0,0.0,228,1,0,0,21,5,6.4981457293559926,5.999999999999999,-1,0.0,3
59,0,1,1,0.0,3735,0,0,0,17,6,4.413249211862446,3.0,91,5.999999999999999,2
54,0,1,1,0.0,1633,0,0,0,3,5,5.080087168273383,2.0,-1,0.0,3
39,7,2,1,0.0,403,1,0,0,7,8,6.88849186681214,3.0,-1,0.0,3
38,9,1,1,0.0,185,0,1,0,29,1,2.7808425438516773,12.0,-1,0.0,3
31,8,2,2,0.0,307,0,0,0,20,9,5.626824020187393,2.0,-1,0.0,3
43,9,1,1,0.0,-754,1,1,0,9,5,5.934548433785602,3.0,-1,0.0,3
61,5,1,1,0.0,523,0,0,0,13,1,4.247999406312657,3.0,183,3.999999999999999,2
35,4,1,2,0.0,1471,1,1,0,13,1,4.378522324607275,3.0,-1,0.0,3
41,9,2,2,0.0,1104,0,0,2,9,6,4.878145770478119,1.0,-1,0.0,3
34,9,0,1,0.0,1451,1,0,2,30,8,6.632503180490883,12.0,-1,0.0,3
46,2,1,2,0.0,-43,0,0,2,12,8,3.787439454804765,7.999999999999997,-1,0.0,3
45,1,2,1,0.0,615,1,0,0,15,8,3.749850530296984,1.0,-1,0.0,3
53,0,2,1,0.0,2892,0,0,0,9,0,5.440320562665304,3.0,-1,0.0,3
33,2,1,1,0.0,3140,1,1,0,21,9,1.6920175981145107,4.999999999999998,-1,0.0,3
45,1,1,0,0.0,5461,1,0,0,20,9,6.172845458959929,2.0,-1,0.0,3
48,4,1,2,0.0,7867,1,1,2,30,8,4.69695718880009,3.0,-1,0.0,3
32,6,0,2,0.0,3695,1,0,0,15,8,2.5936610542160112,1.0,353,3.0,1
37,7,1,1,0.0,6089,1,0,0,14,8,5.674671594298365,2.0,-1,0.0,3
32,9,1,1,0.0,348,1,0,0,17,5,6.3355854558481015,1.0,-1,0.0,3
22,6,2,2,0.0,780,0,0,0,17,7,4.549792554652635,3.0,-1,0.0,3
29,0,1,1,0.0,6429,1,1,0,14,8,5.462518415057033,1.0,352,2.0,0
59,5,0,2,0.0,3444,0,0,0,10,1,4.456841333435252,1.0,185,2.0,2
53,1,1,1,0.0,1653,0,0,2,17,6,3.353789937304376,2.0,-1,0.0,3
33,0,2,1,0.0,61,0,0,0,24,5,4.611930050095426,3.999999999999999,-1,0.0,3
34,9,2,1,0.0,194,1,1,0,15,8,6.494689451671865,1.0,-1,0.0,3
52,10,1,1,0.0,94,0,0,0,10,3,3.894548740808586,1.0,92,8.0,2
82,5,0,2,0.0,0,0,0,1,12,9,4.327584175863084,1.0,-1,0.0,3
35,4,1,2,0.0,495,0,0,0,30,0,4.5224462646081705,1.0,87,1.0,0
54,9,0,2,0.0,2133,0,0,0,18,9,4.044783825834629,1.0,-1,0.0,3
37,4,2,2,0.0,230,1,1,0,2,3,3.647042945179856,2.0,272,1.0,0
59,5,0,0,0.0,20,0,0,0,10,5,4.663447569347846,1.0,-1,0.0,3
74,5,0,1,0.0,4079,0,0,0,19,10,4.844117032597511,3.0,-1,0.0,3
31,7,2,1,0.0,2038,1,0,2,20,8,3.8597326206974114,1.0,-1,0.0,3
29,9,2,1,0.0,706,1,0,0,18,8,7.001054509171765,1.0,-1,0.0,3
37,7,1,1,0.0,144,1,0,0,20,0,5.927919743127618,2.0,-1,0.0,3
59,5,1,0,1.0,-13,0,0,0,11,1,3.234911159750941,1.0,-1,0.0,3
53,1,0,0,0.0,4401,0,0,1,11,1,4.466373710444616,1.0,-1,0.0,3
45,9,2,2,0.0,0,0,0,0,22,1,3.3434466104789884,3.999999999999999,-1,0.0,3
26,4,2,2,0.0,1177,0,0,0,19,10,3.613779240256056,1.0,-1,0.0,3
32,1,2,1,0.0,5252,1,0,0,20,9,4.358339697587946,2.0,183,2.0,0
26,8,2,1,0.0,5296,0,0,0,5,7,4.343035443026411,1.0,205,1.0,0
46,0,1,1,0.0,126,0,0,2,18,6,6.878144211103861,1.0,-1,0.0,3
42,1,1,0,0.0,807,1,0,0,19,9,6.566252272831361,1.0,-1,0.0,3
33,0,2,2,0.0,146,0,0,0,22,10,4.980108559644874,1.0,91,3.0,2
38,7,1,0,0.0,175,0,0,2,17,6,3.742209436027645,2.0,-1,0.0,3
40,5,2,1,0.0,1734,1,0,2,3,6,3.6714635363386248,3.999999999999999,-1,0.0,3
27,1,2,0,0.0,377,0,0,0,19,3,5.745667149660528,2.0,-1,0.0,3
50,4,1,2,0.0,253,0,0,0,28,8,5.400875333529209,8.999999999999996,-1,0.0,3
50,9,1,2,0.0,247,0,0,2,23,8,4.02603295217519,1.0,-1,0.0,3
58,9,1,1,0.0,116,0,0,2,16,6,5.583061742475907,3.0,-1,0.0,3
29,4,2,2,0.0,600,1,0,0,18,10,4.007043275758349,4.999999999999998,-1,0.0,3
52,7,1,1,0.0,961,0,1,0,18,3,4.306747919139784,1.0,500,3.999999999999999,0
35,9,2,1,0.0,344,0,0,0,27,1,5.417875433723883,12.0,-1,0.0,3
28,6,2,2,0.0,805,0,0,0,16,3,4.797716624266151,1.0,-1,0.0,3
56,1,1,0,0.0,0,1,0,0,17,5,3.2903870491072795,1.0,-1,0.0,3
84,5,1,2,0.0,4761,0,0,1,9,11,7.091258724218599,1.0,92,3.0,0
43,0,1,1,0.0,506,0,0,2,20,6,5.042792526844461,1.0,-1,0.0,3
77,5,1,1,0.0,2123,0,0,1,4,3,3.8095180042890777,3.999999999999999,-1,0.0,3
38,9,1,1,0.0,497,0,0,2,14,0,4.02603295217519,1.0,-1,0.0,3
41,1,1,0,0.0,4,0,0,0,23,5,3.2003521031953595,4.999999999999998,-1,0.0,3
32,1,1,3,0.0,1267,1,0,0,18,8,3.1029060860243187,2.0,-1,0.0,3
34,7,2,1,0.0,544,1,0,2,27,8,4.480570101881423,2.0,-1,0.0,3
31,9,2,2,0.0,985,1,0,0,17,0,6.4633570936244205,1.0,57,2.0,0
39,9,2,1,0.0,175,0,1,2,16,6,5.999761978710996,2.0,-1,0.0,3
32,10,1,1,0.0,365,1,0,0,30,4,4.242548701485387,3.0,-1,0.0,3
35,6,2,2,0.0,1129,1,0,0,21,9,3.077207269461027,2.0,184,2.0,0
53,3,1,1,0.0,1182,1,0,0,7,11,3.2903870491072795,1.0,293,1.0,0
28,8,2,1,0.0,1377,1,0,0,14,8,5.846767094794021,2.0,-1,0.0,3
67,5,0,1,0.0,704,0,0,0,8,3,4.105649556653423,2.0,97,1.0,2
30,1,2,0,0.0,395,0,0,0,21,9,5.146061164951314,1.0,-1,0.0,3
57,4,1,2,0.0,1172,1,0,0,20,9,3.1767406166557306,1.0,-1,0.0,3
34,9,1,2,0.0,178,1,0,0,18,9,3.322496824365753,1.0,-1,0.0,3
44,4,1,3,0.0,2982,0,0,2,16,6,2.953713000132053,2.0,-1,0.0,3
50,7,2,1,0.0,1716,1,0,0,7,0,4.549792554652635,1.0,-1,0.0,3
39,4,1,2,0.0,-468,1,1,0,8,1,3.353789937304376,2.0,-1,0.0,3
41,4,1,2,0.0,-195,0,1,0,20,9,3.579667665418579,1.0,-1,0.0,3
34,4,1,2,0.0,3050,1,0,0,13,8,5.271553350581558,1.0,-1,0.0,3
26,7,2,1,0.0,-481,1,1,0,6,8,5.621723096506431,4.999999999999998,-1,0.0,3
46,9,1,1,0.0,3434,0,1,0,8,6,3.8597326206974114,2.0,101,1.0,2
34,3,1,0,0.0,87,1,0,2,15,8,3.794837549778266,2.0,-1,0.0,3
25,4,2,2,0.0,219,0,0,0,4,1,5.5726289995481855,1.0,96,1.0,2
30,9,2,1,0.0,930,0,0,0,2,5,5.035931104426201,1.0,-1,0.0,3
36,1,1,0,0.0,448,1,0,2,5,8,4.611930050095426,1.0,-1,0.0,3
28,7,2,1,0.0,5090,1,0,2,6,8,6.939611030647967,3.0,-1,0.0,3
35,4,1,2,0.0,193,1,0,0,30,0,5.543663717396084,1.0,13,1.0,0
30,9,2,2,0.0,178,0,0,0,17,5,5.771987235424995,3.0,-1,0.0,3
47,7,1,1,0.0,1111,0,0,2,20,6,5.100122019964041,3.999999999999999,-1,0.0,3
56,4,0,2,0.0,2037,0,0,0,6,8,3.9419226980642974,1.0,91,4.999999999999998,2
36,0,1,1,0.0,1954,1,1,0,20,9,3.928544212418221,2.0,174,3.0,0
37,1,1,0,0.0,-106,1,1,0,12,8,5.851355856636673,1.0,-1,0.0,3
57,0,2,1,0.0,2223,0,0,0,12,1,6.577976715990945,1.0,-1,0.0,3
36,0,1,1,0.0,75,1,0,2,4,5,2.90927441370995,3.999999999999999,-1,0.0,3
58,4,1,2,0.0,4152,1,0,0,30,0,5.984716531545256,2.0,164,3.999999999999999,1
34,1,1,0,0.0,267,1,0,2,7,8,4.915218820018636,1.0,-1,0.0,3
40,10,2,2,0.0,7968,0,0,0,3,11,5.947746164186876,1.0,93,1.0,2
33,1,1,1,0.0,215,0,0,0,15,0,3.981339502846743,1.0,-1,0.0,3
48,0,1,1,0.0,0,1,0,0,17,5,3.5534958309549336,3.999999999999999,-1,0.0,3
57,9,1,0,0.0,3376,1,0,1,2,6,5.119946598944366,2.0,-1,0.0,3
43,1,1,1,0.0,576,1,1,2,13,8,3.8597326206974114,1.0,-1,0.0,3
53,2,1,2,0.0,1961,0,0,0,15,2,4.874396376666061,1.0,-1,0.0,3
31,4,2,2,0.0,1858,0,0,0,12,1,5.222330810711294,3.0,-1,0.0,3
32,7,1,1,0.0,15,1,0,0,15,8,5.018666221142261,1.0,-1,0.0,3
41,2,1,2,0.0,121,1,0,0,5,8,5.23165560028785,1.0,287,1.0,0
33,4,1,2,0.0,0,1,1,0,14,8,3.3011841761121925,2.0,-1,0.0,3
34,1,2,1,0.0,341,1,0,2,8,8,4.158419257274588,1.0,-1,0.0,3
42,9,1,1,0.0,89,1,0,0,5,8,3.935248805476202,1.0,-1,0.0,3
58,2,1,0,0.0,1153,1,1,1,12,8,4.22055456155713,5.999999999999999,337,5.999999999999999,0
42,2,1,1,0.0,46,0,0,0,2,3,6.491228200657753,1.0,-1,0.0,3
33,6,2,2,0.0,94,1,0,0,5,8,6.3886091130560265,2.0,-1,0.0,3
33,9,2,1,0.0,0,0,0,2,3,5,6.647165942382538,2.0,-1,0.0,3
28,4,2,2,0.0,4013,1,0,2,4,6,5.001239469087651,1.0,-1,0.0,3
40,10,1,0,0.0,1908,1,0,0,5,3,7.419423664959842,2.0,-1,0.0,3
53,10,2,1,0.0,4,0,0,0,30,5,4.489967314386271,3.0,-1,0.0,3
39,4,0,2,0.0,224,0,0,0,2,5,4.152644866185855,2.0,88,1.0,2
71,5,1,1,0.0,1696,0,0,0,6,10,5.322527458552214,1.0,-1,0.0,3
41,6,0,2,0.0,4418,1,0,0,21,9,6.200450921195945,3.0,-1,0.0,3
36,4,2,2,0.0,5958,1,0,0,22,11,3.9082428321288782,1.0,184,1.0,2
30,4,1,2,0.0,131,1,0,0,11,1,4.994222633048054,5.999999999999999,-1,0.0,3
31,0,2,1,0.0,162,1,0,2,28,8,4.43276647128453,1.0,-1,0.0,3
46,0,1,1,0.0,3098,1,0,1,21,9,4.141030604501615,8.999999999999996,-1,0.0,3
33,1,1,1,0.0,686,1,1,1,14,8,2.507390411431326,5.999999999999999,343,8.0,1
43,1,1,0,0.0,0,1,0,2,12,8,1.3457106531621177,1.0,-1,0.0,3
42,10,0,1,0.0,325,1,0,2,28,8,3.443224450329921,3.999999999999999,-1,0.0,3
49,9,1,1,1.0,-74,1,0,0,19,9,3.596832635439625,1.0,-1,0.0,3
53,9,1,3,0.0,2242,0,0,0,10,5,3.901412008973134,12.0,-1,0.0,3
30,4,1,2,0.0,-181,1,0,0,19,9,5.687083721144615,2.0,-1,0.0,3
38,0,1,2,0.0,1988,0,0,0,2,6,3.499532738433449,1.0,67,3.999999999999999,2
32,4,2,2,0.0,769,0,0,0,29,1,5.862785448282351,2.0,-1,0.0,3
67,5,0,1,0.0,704,0,0,0,6,8,5.667188990467793,1.0,87,3.0,2
71,5,1,0,0.0,2600,0,0,0,7,1,4.2534312926967885,1.0,-1,0.0,3
31,0,2,1,0.0,476,0,0,0,9,3,4.603191163164778,2.0,-1,0.0,3
28,9,1,1,0.0,742,0,0,0,26,8,4.378522324607275,1.0,-1,0.0,3
35,4,2,2,0.0,538,0,0,0,22,2,5.08344113751326,3.0,165,2.0,1
33,7,2,1,0.0,170,0,0,0,7,5,6.052680799339081,1.0,-1,0.0,3
52,1,1,1,0.0,665,1,0,2,15,8,2.9823648477471414,3.999999999999999,-1,0.0,3
56,1,1,0,0.0,136,0,0,0,4,1,4.540726475788741,1.0,-1,0.0,3
47,1,0,0,0.0,603,1,1,0,8,8,6.604565600960176,1.0,-1,0.0,3
34,0,2,1,0.0,66,1,0,2,26,8,4.383528931862561,1.0,-1,0.0,3
32,9,0,2,0.0,3255,0,0,0,29,6,3.987807459317618,2.0,-1,0.0,3
30,7,2,1,0.0,9,0,1,0,29,4,4.152644866185855,2.0,205,2.0,0
41,4,1,2,0.0,0,0,0,0,11,1,6.858814857659791,4.999999999999998,-1,0.0,3
35,9,1,1,0.0,2779,0,0,0,26,0,4.08159683839031,2.0,186,2.0,2
30,1,2,1,0.0,49,0,0,0,30,4,6.106422565604589,2.0,-1,0.0,3
46,1,1,0,0.0,557,0,0,2,18,6,3.3640478454417133,1.0,-1,0.0,3
20,8,2,1,0.0,215,0,0,0,24,3,4.038559629539667,1.0,92,5.999999999999999,2
37,0,2,1,0.0,22,1,0,0,7,8,2.461069012703569,2.0,289,4.999999999999998,0
44,3,1,0,0.0,-156,0,1,0,30,5,6.812118605669338,2.0,-1,0.0,3
70,5,1,0,0.0,6538,0,0,0,9,11,5.0290443474066215,1.0,-1,0.0,3
33,7,1,1,0.0,804,1,1,2,8,8,4.5224462646081705,1.0,-1,0.0,3
39,4,2,2,0.0,5047,0,0,0,29,0,4.285635871926362,3.999999999999999,-1,0.0,3
30,4,2,2,0.0,119,0,0,0,28,4,5.1493004330849645,1.0,-1,0.0,3
60,5,0,2,0.0,380,0,0,0,21,5,4.29094021354444,1.0,-1,0.0,3
54,4,1,2,0.0,534,0,0,0,1,6,4.050982268656094,2.0,-1,0.0,3
45,3,1,0,0.0,317,1,0,0,8,0,4.774054745240442,2.0,-1,0.0,3
45,0,0,1,0.0,397,1,1,0,22,8,5.58825843522528,1.0,95,2.0,2
46,7,0,1,0.0,355,1,0,0,8,8,3.6633721150385337,2.0,338,7.999999999999997,1
28,0,1,1,0.0,934,1,0,2,4,5,2.924290445519809,2.0,-1,0.0,3
54,5,0,0,0.0,52,0,0,2,19,6,4.093670894161326,3.0,-1,0.0,3
28,8,2,2,0.0,3,0,0,0,11,9,3.765007826941025,2.0,148,1.0,1
34,6,2,2,0.0,1943,1,0,0,16,0,5.298704518099652,2.0,-1,0.0,3
31,7,2,1,0.0,13,0,1,0,6,3,6.501597050615459,2.0,-1,0.0,3
31,7,1,1,0.0,428,1,0,2,21,8,4.549792554652635,1.0,-1,0.0,3
28,8,2,2,0.0,1562,0,0,0,15,3,5.7791094933459375,3.999999999999999,-1,0.0,3
45,4,1,2,0.0,11000,0,0,0,26,1,5.764841169439984,7.999999999999997,-1,0.0,3
44,4,1,3,0.0,2724,0,0,0,28,2,6.273753071636508,1.0,-1,0.0,3
35,4,1,2,0.0,648,0,0,0,30,5,5.814370132602928,2.0,-1,0.0,3
23,7,1,1,0.0,1309,1,0,2,3,6,4.86687414107649,2.0,-1,0.0,3
25,4,2,2,0.0,316,0,0,0,27,7,4.859320382658303,2.0,-1,0.0,3
23,8,2,1,0.0,431,0,0,0,15,3,4.192619220092744,3.0,186,2.0,2
42,1,0,0,0.0,419,1,1,2,14,8,3.4335943203543624,3.999999999999999,-1,0.0,3
73,5,1,2,0.0,448,0,0,0,24,7,3.772525094951822,1.0,-1,0.0,3
61,5,1,1,0.0,1058,0,0,0,27,5,4.285635871926362,2.0,91,3.0,2
40,4,1,2,0.0,158,0,0,1,30,0,5.901202786619481,2.0,-1,0.0,3
38,4,1,2,0.0,1722,1,0,0,10,5,5.363537884299042,1.0,-1,0.0,3
60,6,1,2,0.0,10861,0,0,0,9,9,3.452782403053413,1.0,91,2.0,0
35,1,1,0,0.0,-367,1,0,0,11,8,3.234911159750941,1.0,350,1.0,0
45,7,1,1,0.0,27,1,1,0,31,5,2.763617671002859,2.0,-1,0.0,3
30,0,2,2,0.0,305,0,0,0,4,3,4.332751139860273,2.0,-1,0.0,3
49,1,1,1,0.0,30,1,0,2,5,8,3.765007826941025,3.999999999999999,-1,0.0,3
55,1,1,1,0.0,2059,1,0,0,11,8,3.866763764067921,1.0,259,3.999999999999999,0
34,4,1,2,0.0,580,1,0,0,10,5,4.980108559644874,1.0,-1,0.0,3
45,1,1,1,0.0,-221,1,1,2,3,6,4.007043275758349,1.0,-1,0.0,3
57,1,1,1,0.0,2887,0,0,0,21,1,6.128779935066026,9.999999999999998,-1,0.0,3
