age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
39,6,1,2,0.0,2630,0,0,2,12,6,5.7600638052584525,4.999999999999998,-1,0.0,3,1
47,3,2,2,0.0,3727,0,0,2,12,6,6.456338372127951,5.999999999999999,-1,0.0,3,1
40,4,1,1,0.0,406,1,0,2,12,6,5.575242129507651,2.0,-1,0.0,3,1
35,1,1,2,0.0,2999,0,0,2,12,6,6.703373488107345,5.999999999999999,-1,0.0,3,1
48,1,1,1,0.0,1000,1,0,2,12,6,6.897328002156205,2.0,-1,0.0,3,1
48,4,0,2,0.0,503,0,1,2,12,6,6.860306958644375,7.0,-1,0.0,3,1
24,1,2,1,1.0,-203,1,0,2,12,6,5.259364014340316,3.0,-1,0.0,3,1
49,1,1,0,0.0,361,1,0,2,16,6,5.400875333529209,2.0,-1,0.0,3,1
36,1,1,1,0.0,274,1,0,2,16,6,5.842168588426484,10.999999999999998,-1,0.0,3,1
52,5,0,2,0.0,3687,1,1,2,16,6,5.965221063387439,3.9999999999999987,-1,0.0,3,1
42,2,2,3,0.0,323,0,0,2,16,6,5.67715988560874,1.0,-1,0.0,3,1
36,7,1,1,0.0,981,0,0,2,16,6,6.625958209464536,1.0,-1,0.0,3,1
36,1,0,1,0.0,638,1,0,2,16,6,7.077582182955243,2.0,-1,0.0,3,1
48,10,2,2,0.0,3229,0,0,2,16,6,6.619395736306152,1.0,-1,0.0,3,1
51,4,2,1,0.0,1610,1,0,2,16,6,6.867754352180419,3.0,-1,0.0,3,1
51,1,1,1,0.0,33,0,1,2,16,6,5.921270978607261,3.0,-1,0.0,3,1
46,9,1,1,0.0,536,1,0,2,16,6,5.9847165315452555,2.0,-1,0.0,3,1
37,4,1,2,0.0,0,0,0,2,16,6,5.726318793665606,5.999999999999999,-1,0.0,3,1
36,2,1,2,0.0,3057,0,0,2,16,6,8.518390705717284,3.9999999999999987,-1,0.0,3,1
47,4,1,1,0.0,2892,0,0,2,17,6,5.519657190569699,1.0,-1,0.0,3,1
40,9,0,2,0.0,0,0,0,2,17,6,5.4263217496449645,1.0,-1,0.0,3,1
38,8,2,2,0.0,3316,0,0,2,17,6,7.008105279114388,3.0,-1,0.0,3,1
40,4,1,1,0.0,106,0,0,2,17,6,5.819028153093403,2.0,-1,0.0,3,1
39,1,1,0,0.0,2303,1,0,2,17,6,6.03798948018152,3.0,-1,0.0,3,1
60,4,1,2,0.0,3301,0,0,2,17,6,8.392860519595214,3.0,-1,0.0,3,1
39,6,2,2,0.0,426,0,0,2,18,6,6.518779895930535,1.0,-1,0.0,3,1
51,7,0,1,0.0,9,0,0,2,18,6,4.94795089581764,2.0,-1,0.0,3,1
27,0,1,1,0.0,-97,1,0,2,18,6,7.2539386716923495,2.0,-1,0.0,3,1
41,4,2,2,0.0,11000,0,0,2,18,6,7.26929153704469,1.0,-1,0.0,3,1
42,1,2,0,0.0,4930,0,0,2,18,6,6.420931916210577,1.0,-1,0.0,3,1
41,2,1,1,0.0,707,0,0,2,18,6,5.889973693315572,1.0,-1,0.0,3,1
33,9,1,1,0.0,4,1,1,2,18,6,5.696961020170525,2.0,-1,0.0,3,1
46,0,1,1,0.0,126,0,0,2,18,6,6.878144211103861,1.0,-1,0.0,3,1
31,1,1,1,0.0,671,1,0,2,18,6,5.883208394486513,3.9999999999999987,-1,0.0,3,1
41,1,1,0,0.0,219,0,1,2,18,6,7.312322412190263,3.0,-1,0.0,3,1
41,1,0,1,0.0,3622,0,0,2,19,6,6.693828128502054,3.9999999999999987,-1,0.0,3,1
55,5,0,1,0.0,1580,0,1,2,19,6,6.4808144372105625,1.0,-1,0.0,3,1
53,9,1,1,0.0,1319,0,0,2,19,6,6.969801044009622,3.0,-1,0.0,3,1
55,3,1,0,0.0,2152,0,0,2,19,6,6.328177136598807,2.0,-1,0.0,3,1
39,7,1,1,0.0,2843,1,0,2,19,6,5.596029094828912,1.0,-1,0.0,3,1
40,2,1,2,1.0,0,0,0,2,19,6,6.3831788499870985,3.9999999999999987,-1,0.0,3,1
59,5,1,0,0.0,1115,0,0,2,19,6,6.158916810034291,1.0,-1,0.0,3,1
42,1,2,1,0.0,625,0,0,2,19,6,5.7600638052584525,3.0,-1,0.0,3,1
41,1,1,0,0.0,246,0,0,2,19,6,5.835252450172782,3.0,-1,0.0,3,1
27,1,1,1,0.0,61,1,0,2,19,6,6.489495704844125,1.0,-1,0.0,3,1
25,1,2,1,0.0,-191,1,0,2,19,6,6.394026942319003,7.0,-1,0.0,3,1
43,10,1,0,0.0,519,0,0,2,20,6,6.420931916210577,2.0,-1,0.0,3,1
44,7,1,1,0.0,522,0,1,2,20,6,6.307682598950764,1.0,-1,0.0,3,1
26,1,2,1,0.0,-46,1,0,2,20,6,4.987179077381365,7.0,-1,0.0,3,1
52,5,1,2,0.0,2269,0,0,2,20,6,6.810597822751115,1.0,-1,0.0,3,1
54,7,1,3,0.0,386,0,1,2,20,6,6.166886436986466,1.0,-1,0.0,3,1
56,4,1,2,0.0,0,0,1,2,20,6,5.123230617305402,1.0,-1,0.0,3,1
57,4,1,2,0.0,9103,0,1,2,20,6,6.634136701482421,2.0,-1,0.0,3,1
29,1,2,1,0.0,908,1,0,2,20,6,7.4218371138229715,1.0,-1,0.0,3,1
47,9,1,2,0.0,1694,0,1,2,20,6,5.530361503809081,3.0,-1,0.0,3,1
57,4,1,2,0.0,-92,1,1,2,20,6,7.365783070298681,1.0,-1,0.0,3,1
40,1,1,1,0.0,188,1,1,2,20,6,5.55688030339919,2.0,-1,0.0,3,1
46,7,0,1,0.0,0,0,0,2,20,6,6.508484891029832,3.0,-1,0.0,3,1
43,1,2,1,0.0,740,1,0,2,20,6,5.596029094828912,2.0,-1,0.0,3,1
45,4,1,2,0.0,655,0,0,2,20,6,5.858220835071525,3.0,-1,0.0,3,1
24,4,1,1,0.0,867,1,0,2,20,6,5.492648347334658,9.999999999999998,-1,0.0,3,1
40,1,1,1,0.0,1009,1,1,2,20,6,6.53073551823666,4.999999999999998,-1,0.0,3,1
38,7,0,3,0.0,6360,0,0,2,20,6,7.096709453981396,2.0,-1,0.0,3,1
36,10,1,2,0.0,4145,0,0,2,20,6,6.447535897490938,3.9999999999999987,-1,0.0,3,1
27,1,2,1,1.0,-27,0,0,2,23,6,5.3577309828360296,2.0,-1,0.0,3,1
26,0,2,0,0.0,-122,1,0,2,23,6,5.805023747723935,3.0,-1,0.0,3,1
43,4,1,2,0.0,149,1,0,2,23,6,5.786208130365817,2.0,-1,0.0,3,1
25,1,2,0,0.0,52,1,0,2,24,6,5.443108684163486,2.0,-1,0.0,3,1
27,1,1,2,0.0,335,1,0,2,26,6,5.417875433723883,3.0,-1,0.0,3,1
30,9,1,2,0.0,526,1,1,2,26,6,5.821353393002884,3.0,-1,0.0,3,1
28,0,2,1,0.0,-7,0,1,2,26,6,8.845300771255376,2.0,-1,0.0,3,1
27,1,1,0,0.0,-413,0,1,2,27,6,5.123230617305402,5.999999999999999,-1,0.0,3,1
32,0,0,1,0.0,-241,0,1,2,27,6,6.202410082475541,2.0,-1,0.0,3,1
41,1,2,1,0.0,75,1,0,2,1,5,5.301698222049627,8.999999999999996,-1,0.0,3,1
37,9,2,2,0.0,0,0,0,2,1,5,6.693828128502054,2.0,-1,0.0,3,1
27,9,2,1,0.0,158,0,0,2,1,5,5.75767110587675,2.0,-1,0.0,3,1
29,7,2,1,0.0,84,0,1,2,3,5,5.601193393585297,3.0,-1,0.0,3,1
33,7,1,1,0.0,114,0,1,2,3,5,5.819028153093403,1.0,-1,0.0,3,1
36,9,1,0,0.0,0,0,0,2,4,5,5.593442112714949,1.0,-1,0.0,3,1
28,1,2,1,0.0,-127,1,0,0,4,5,6.544327121566733,3.0,-1,0.0,3,1
55,1,1,1,0.0,49,1,0,0,7,5,5.346065931954191,3.9999999999999987,-1,0.0,3,1
51,9,1,1,0.0,216,0,0,0,7,5,5.672180353544531,2.0,-1,0.0,3,1
39,9,2,1,0.0,506,1,0,0,7,5,5.914601995528309,2.0,-1,0.0,3,1
42,1,0,0,0.0,213,1,0,0,7,5,5.162202799855332,3.0,-1,0.0,3,1
33,7,2,1,0.0,170,0,0,0,7,5,6.052680799339081,1.0,-1,0.0,3,1
36,2,0,2,0.0,776,0,1,0,7,5,5.923489472774635,3.0,-1,0.0,3,1
45,9,1,1,0.0,879,0,0,0,7,5,5.687083721144615,2.0,-1,0.0,3,1
37,6,1,1,0.0,1633,0,0,0,7,5,5.706792296664109,2.0,-1,0.0,3,1
46,10,1,1,0.0,926,0,0,0,7,5,4.997734376003042,4.999999999999998,-1,0.0,3,1
32,6,2,2,0.0,2559,0,0,0,7,5,6.266145513710153,1.0,-1,0.0,3,1
28,9,2,1,0.0,909,0,1,0,7,5,5.454222788621013,1.0,-1,0.0,3,1
45,0,0,1,0.0,-176,0,1,0,7,5,5.567392791697591,1.0,-1,0.0,3,1
41,1,2,1,1.0,1085,1,1,0,7,5,5.6319124890644074,1.0,-1,0.0,3,1
59,1,0,0,0.0,1265,0,1,0,7,5,6.1886607050863125,1.0,-1,0.0,3,1
47,9,2,1,0.0,-239,1,1,0,7,5,6.420931916210577,3.0,-1,0.0,3,1
31,1,2,1,0.0,726,0,0,0,7,5,5.916827245394073,2.0,-1,0.0,3,1
31,4,2,2,0.0,296,0,1,0,8,5,5.38946116145719,3.9999999999999987,-1,0.0,3,1
33,2,1,1,0.0,-627,1,1,0,8,5,5.963044253161165,1.0,-1,0.0,3,1
52,2,1,2,1.0,-468,0,0,0,8,5,5.459756986504262,1.0,-1,0.0,3,1
26,6,2,1,0.0,551,0,0,0,8,5,5.451449994701349,1.0,-1,0.0,3,1
25,9,2,1,0.0,0,0,1,0,8,5,5.71901744171604,1.0,-1,0.0,3,1
25,1,1,1,0.0,101,0,1,0,8,5,5.244019269110231,3.0,-1,0.0,3,1
28,1,2,1,0.0,517,0,1,0,8,5,5.830629366410276,1.0,-1,0.0,3,1
33,2,0,2,0.0,37,0,1,0,8,5,6.607868958225158,1.0,-1,0.0,3,1
45,4,0,2,0.0,854,0,1,0,8,5,5.941157193649959,1.0,-1,0.0,3,1
36,7,1,1,0.0,30,0,1,0,8,5,5.910144702074097,4.999999999999998,-1,0.0,3,1
26,1,2,1,1.0,81,0,1,0,8,5,6.09618664907275,2.0,-1,0.0,3,1
38,9,1,1,0.0,0,0,0,0,8,5,5.7214540216275385,1.0,-1,0.0,3,1
56,1,2,1,0.0,663,0,1,0,8,5,6.128779935066026,3.0,-1,0.0,3,1
26,0,2,1,0.0,102,0,1,0,8,5,5.776738041111532,2.0,-1,0.0,3,1
26,9,1,1,0.0,370,0,1,0,8,5,6.572958867844961,3.9999999999999987,-1,0.0,3,1
25,1,2,1,0.0,189,0,1,0,8,5,5.844469062741297,2.0,-1,0.0,3,1
26,10,2,1,0.0,111,0,0,0,9,5,5.46802999238821,1.0,-1,0.0,3,1
40,1,1,0,0.0,665,1,0,0,9,5,6.0505879304174695,1.0,-1,0.0,3,1
37,0,1,0,0.0,214,1,0,0,9,5,5.745667149660528,1.0,-1,0.0,3,1
43,1,2,0,0.0,0,0,0,0,9,5,6.858814857659791,1.0,-1,0.0,3,1
41,7,0,2,0.0,1583,1,0,0,9,5,5.786208130365817,1.0,-1,0.0,3,1
49,1,1,1,0.0,0,0,1,0,9,5,5.696961020170525,1.0,-1,0.0,3,1
29,0,0,2,1.0,0,0,1,0,9,5,5.136310183004445,3.0,-1,0.0,3,1
39,7,0,1,0.0,687,1,0,0,9,5,6.227728474494606,1.0,-1,0.0,3,1
38,4,1,2,1.0,327,1,1,0,9,5,5.519657190569699,4.999999999999998,-1,0.0,3,1
26,9,1,1,0.0,-119,0,1,0,9,5,4.904176220510389,4.999999999999998,-1,0.0,3,1
32,4,1,2,0.0,794,1,1,0,9,5,6.492959448891194,1.0,-1,0.0,3,1
33,1,1,0,0.0,-191,1,1,0,9,5,6.929468449134742,3.9999999999999987,-1,0.0,3,1
31,4,2,2,0.0,409,0,1,0,9,5,5.541010166879889,4.999999999999998,-1,0.0,3,1
49,1,1,0,0.0,3,0,1,0,9,5,7.1372341416675065,5.999999999999999,-1,0.0,3,1
27,10,2,0,0.0,9,0,1,0,9,5,6.3226054908977405,2.0,-1,0.0,3,1
30,1,2,1,0.0,155,1,1,0,9,5,7.119749874763757,3.0,-1,0.0,3,1
35,1,1,1,0.0,1330,0,0,0,10,5,6.288893900418976,1.0,-1,0.0,3,1
26,1,2,1,0.0,-29,1,0,0,10,5,6.4651085623854705,3.9999999999999987,-1,0.0,3,1
45,2,1,3,0.0,3133,1,1,0,10,5,6.09823754559871,1.0,-1,0.0,3,1
34,0,1,1,0.0,-33,1,1,0,10,5,6.399432405049428,1.0,-1,0.0,3,1
28,0,2,1,0.0,-170,0,1,0,10,5,5.91905023794698,2.0,-1,0.0,3,1
25,1,2,1,0.0,1243,0,1,0,10,5,7.002466197157118,7.0,-1,0.0,3,1
30,1,2,1,0.0,1598,1,0,0,10,5,5.71901744171604,1.0,-1,0.0,3,1
30,7,1,1,0.0,5,0,1,0,10,5,6.148915455722309,4.999999999999998,-1,0.0,3,1
47,7,1,1,0.0,367,1,0,0,10,5,5.292703372270681,3.9999999999999987,-1,0.0,3,1
57,0,0,1,0.0,658,0,0,0,10,5,5.927919743127618,1.0,-1,0.0,3,1
38,4,1,2,0.0,1722,1,0,0,10,5,5.363537884299042,1.0,-1,0.0,3,1
54,9,1,1,0.0,-315,0,1,0,10,5,7.8317715851283145,1.0,-1,0.0,3,1
25,1,2,0,0.0,2483,0,0,0,10,5,7.216469253968924,3.0,-1,0.0,3,1
30,1,1,1,0.0,0,1,1,0,10,5,7.083061357444296,1.0,-1,0.0,3,1
26,4,2,2,0.0,45,0,0,0,10,5,6.7753639143894855,3.0,-1,0.0,3,1
31,8,1,0,0.0,46,1,0,0,10,5,5.325485158641766,1.0,-1,0.0,3,1
29,1,2,1,0.0,482,0,1,0,10,5,6.632503180490883,3.0,-1,0.0,3,1
49,1,1,1,0.0,3728,1,0,0,11,5,6.571283951153218,2.0,-1,0.0,3,1
60,5,0,1,0.0,1099,0,0,0,11,5,6.014706241544275,2.0,-1,0.0,3,1
60,4,1,2,0.0,2222,1,0,0,11,5,6.669802575531825,2.0,-1,0.0,3,1
29,4,2,2,0.0,983,1,0,0,11,5,6.403029209535869,2.0,-1,0.0,3,1
55,4,0,1,0.0,204,1,0,0,11,5,7.772753373145058,2.0,-1,0.0,3,1
44,0,1,1,0.0,1074,1,0,0,11,5,6.307682598950764,2.0,-1,0.0,3,1
47,9,1,1,0.0,3466,1,0,0,11,5,6.1965275767595545,2.0,-1,0.0,3,1
35,0,1,1,0.0,-203,1,0,0,11,5,7.40489826399723,2.0,-1,0.0,3,1
35,2,1,1,0.0,2436,0,1,0,14,5,7.080323201236999,3.0,-1,0.0,3,1
38,9,1,1,0.0,976,1,0,0,14,5,6.018957670714298,3.0,-1,0.0,3,1
34,2,1,2,0.0,146,1,0,0,14,5,6.06519716978603,2.0,-1,0.0,3,1
50,9,1,1,0.0,156,0,1,0,14,5,6.685845493952576,3.0,-1,0.0,3,1
43,0,1,2,0.0,189,1,0,0,14,5,6.574632632965984,3.9999999999999987,-1,0.0,3,1
44,0,0,1,0.0,163,1,0,0,14,5,7.429064775207263,2.0,-1,0.0,3,1
51,7,0,1,0.0,242,0,1,0,14,5,6.995400057497433,3.9999999999999987,-1,0.0,3,1
31,9,1,1,0.0,1173,1,0,0,14,5,5.194083306029845,3.0,-1,0.0,3,1
39,9,1,2,0.0,0,1,0,0,14,5,6.2756510745343785,7.0,-1,0.0,3,1
59,4,1,2,0.0,296,0,1,0,15,5,6.100286581525512,3.0,-1,0.0,3,1
25,7,2,1,0.0,333,0,1,0,15,5,6.56457273101013,2.0,-1,0.0,3,1
58,4,1,2,0.0,3864,1,0,0,15,5,6.120675480339196,3.9999999999999987,-1,0.0,3,1
30,2,1,0,0.0,2686,1,0,0,15,5,6.106422565604589,3.0,-1,0.0,3,1
34,1,2,0,0.0,-109,1,0,0,15,5,6.2102300667184185,3.9999999999999987,-1,0.0,3,1
51,7,0,1,0.0,65,0,1,0,15,5,6.250855143069601,1.0,-1,0.0,3,1
60,5,1,1,0.0,597,0,0,0,15,5,6.435157655409223,1.0,-1,0.0,3,1
51,2,1,1,0.0,-799,0,1,0,15,5,6.470355296371668,3.0,-1,0.0,3,1
37,4,0,2,0.0,1775,0,0,0,15,5,5.403718723413724,4.999999999999998,-1,0.0,3,1
30,1,2,0,0.0,0,0,0,0,15,5,5.910144702074097,3.0,-1,0.0,3,1
46,2,0,1,0.0,-563,0,1,0,15,5,6.025319652334845,3.9999999999999987,-1,0.0,3,1
29,8,2,2,0.0,5,0,0,0,15,5,6.266145513710153,4.999999999999998,-1,0.0,3,1
27,2,1,2,0.0,139,0,0,0,15,5,5.206688852973958,4.999999999999998,-1,0.0,3,1
28,4,2,2,0.0,0,1,0,0,16,5,6.021080348312017,4.999999999999998,-1,0.0,3,1
34,1,2,1,0.0,855,1,0,0,16,5,5.577851956738143,1.0,-1,0.0,3,1
29,1,2,3,0.0,694,1,1,0,16,5,7.589164829570729,3.9999999999999987,-1,0.0,3,1
27,4,2,2,0.0,151,1,0,0,16,5,5.351907038402943,1.0,-1,0.0,3,1
26,9,2,1,0.0,354,0,0,0,16,5,5.598612851947866,1.0,-1,0.0,3,1
36,4,1,2,0.0,673,1,0,0,16,5,5.849062690721599,1.0,-1,0.0,3,1
44,1,1,0,0.0,1265,1,0,0,16,5,5.516972335851721,1.0,-1,0.0,3,1
39,1,1,2,0.0,597,0,0,0,16,5,5.842168588426484,5.999999999999999,-1,0.0,3,1
30,9,1,1,0.0,-393,1,1,0,16,5,5.165414824192015,1.0,-1,0.0,3,1
31,10,0,2,0.0,256,1,0,0,16,5,6.235463114326591,2.0,-1,0.0,3,1
56,1,1,0,0.0,0,1,0,0,16,5,6.8287870396810275,1.0,-1,0.0,3,1
29,1,1,1,0.0,2870,1,0,0,16,5,6.447535897490938,1.0,-1,0.0,3,1
43,1,1,1,0.0,184,0,1,0,16,5,6.501597050615459,10.999999999999998,-1,0.0,3,1
32,1,1,1,0.0,1905,1,0,0,16,5,5.894472263028664,2.0,-1,0.0,3,1
30,0,2,1,0.0,-36,0,0,0,16,5,5.533028859954425,8.999999999999996,-1,0.0,3,1
40,1,1,1,0.0,-839,1,1,0,16,5,6.499872008485768,2.0,-1,0.0,3,1
42,7,1,1,0.0,3465,1,1,0,16,5,6.535841315152064,2.0,-1,0.0,3,1
27,8,1,1,0.0,119,1,0,0,16,5,6.0505879304174695,2.0,-1,0.0,3,1
35,4,1,2,0.0,36,0,1,0,16,5,7.413380751373751,4.999999999999998,-1,0.0,3,1
35,3,1,0,0.0,113,1,0,0,17,5,6.33003141180534,2.0,-1,0.0,3,1
32,1,2,1,0.0,118,1,0,0,17,5,6.90759834795903,1.0,-1,0.0,3,1
39,9,1,1,0.0,251,1,0,0,17,5,4.840295995152278,2.0,-1,0.0,3,1
31,1,0,1,0.0,-277,1,0,1,17,5,6.482553203038042,2.0,-1,0.0,3,1
26,7,2,1,0.0,-189,0,1,0,17,5,5.470780165381933,2.0,-1,0.0,3,1
42,4,1,2,0.0,4,1,0,0,17,5,6.079712011246557,1.0,-1,0.0,3,1
27,7,2,1,0.0,1820,1,0,0,17,5,6.515353106359277,1.0,-1,0.0,3,1
33,6,0,1,0.0,1904,1,0,0,17,5,7.324849342598039,2.0,-1,0.0,3,1
51,1,1,0,0.0,201,1,0,0,17,5,5.58825843522528,2.0,-1,0.0,3,1
33,0,1,1,0.0,0,1,0,1,17,5,7.149271226307068,7.0,-1,0.0,3,1
30,9,2,2,0.0,178,0,0,0,17,5,5.771987235424995,3.0,-1,0.0,3,1
52,3,1,0,0.0,3798,1,0,0,17,5,6.807553503299079,1.0,-1,0.0,3,1
42,1,0,0,0.0,301,1,0,0,17,5,6.756782884038055,2.0,-1,0.0,3,1
31,4,0,2,0.0,294,1,0,0,17,5,5.465276079638853,4.999999999999998,-1,0.0,3,1
27,7,1,1,0.0,0,1,0,0,17,5,6.452821272166742,4.999999999999998,-1,0.0,3,1
44,1,2,1,0.0,292,0,1,0,17,5,6.7223548616540345,3.9999999999999987,-1,0.0,3,1
40,2,0,1,0.0,2998,1,0,0,18,5,5.692028155386582,3.0,-1,0.0,3,1
46,3,0,0,0.0,2084,1,0,0,18,5,6.6062178370761035,2.0,-1,0.0,3,1
32,7,0,1,0.0,454,1,0,0,18,5,6.429832958610139,1.0,-1,0.0,3,1
56,9,0,1,0.0,179,0,0,0,18,5,5.465276079638853,1.0,-1,0.0,3,1
33,1,1,1,0.0,661,1,0,0,18,5,6.411997432967651,1.0,-1,0.0,3,1
33,1,1,1,0.0,89,1,0,0,18,5,4.576702128025977,2.0,-1,0.0,3,1
32,6,1,0,0.0,102,1,0,0,18,5,5.530361503809081,1.0,-1,0.0,3,1
41,1,0,0,0.0,138,1,0,0,18,5,5.733595095872245,3.0,-1,0.0,3,1
31,0,2,1,0.0,622,0,0,0,18,5,5.116656883369501,1.0,-1,0.0,3,1
30,0,0,1,0.0,10,1,0,0,18,5,5.776738041111532,2.0,-1,0.0,3,1
34,0,0,1,0.0,-251,0,0,0,18,5,5.736014998451309,1.0,-1,0.0,3,1
43,2,1,1,0.0,104,1,0,0,18,5,5.7214540216275385,3.0,-1,0.0,3,1
28,1,1,1,0.0,173,0,0,0,18,5,5.603770729210478,7.0,-1,0.0,3,1
32,0,0,1,0.0,-46,0,1,0,18,5,7.047240033844061,3.9999999999999987,-1,0.0,3,1
31,1,0,1,0.0,0,1,1,0,18,5,6.311422259200298,3.9999999999999987,-1,0.0,3,1
35,2,2,2,0.0,145,1,0,0,18,5,6.087964376577899,2.0,-1,0.0,3,1
31,4,1,2,0.0,325,1,0,0,18,5,6.700195780081044,2.0,-1,0.0,3,1
25,7,2,1,0.0,2311,0,1,0,21,5,6.645541056023354,2.0,-1,0.0,3,1
56,5,0,2,0.0,158,0,1,0,21,5,6.198490087087174,1.0,-1,0.0,3,1
47,9,1,1,0.0,1981,1,0,0,21,5,6.3226054908977405,2.0,-1,0.0,3,1
39,4,1,2,0.0,1423,1,0,1,21,5,5.947746164186876,3.0,-1,0.0,3,1
51,4,1,2,0.0,2455,1,0,0,21,5,5.511592018036906,1.0,-1,0.0,3,1
54,9,0,1,0.0,859,0,1,0,21,5,5.896718076058104,1.0,-1,0.0,3,1
58,5,1,3,0.0,9004,0,0,0,21,5,6.269952407974292,3.9999999999999987,-1,0.0,3,1
42,10,1,3,0.0,970,1,0,1,21,5,5.853646598627714,9.999999999999998,-1,0.0,3,1
56,7,1,0,0.0,486,0,1,1,21,5,7.668670426812551,1.0,-1,0.0,3,1
55,3,1,1,0.0,127,1,0,1,21,5,6.685845493952576,7.999999999999997,-1,0.0,3,1
26,1,2,0,0.0,409,1,0,0,21,5,5.575242129507651,2.0,-1,0.0,3,1
40,0,2,1,0.0,664,0,0,0,21,5,7.003877117155457,2.0,-1,0.0,3,1
26,9,2,1,0.0,223,0,1,0,21,5,6.4721016576339325,3.0,-1,0.0,3,1
35,4,2,2,0.0,-324,0,1,0,21,5,6.442238798586457,10.999999999999998,-1,0.0,3,1
34,7,2,1,0.0,-30,0,0,0,21,5,7.029143469838241,3.0,-1,0.0,3,1
41,4,2,2,0.0,1253,0,0,0,21,5,6.692233657477868,4.999999999999998,-1,0.0,3,1
44,4,1,0,0.0,4758,1,0,0,22,5,5.901202786619481,5.999999999999999,-1,0.0,3,1
33,4,2,2,0.0,30,1,0,0,22,5,6.5996021849251605,1.0,-1,0.0,3,1
36,4,0,2,0.0,81,0,1,0,22,5,5.530361503809081,1.0,-1,0.0,3,1
38,9,1,1,0.0,0,1,0,0,22,5,7.275662804356781,1.0,-1,0.0,3,1
35,9,1,2,0.0,328,1,0,0,22,5,5.767225848425026,2.0,-1,0.0,3,1
41,9,2,2,0.0,145,0,0,0,22,5,7.619663656411761,2.0,-1,0.0,3,1
41,4,0,3,0.0,465,1,0,0,22,5,7.228153878856133,1.0,-1,0.0,3,1
28,1,1,1,0.0,751,1,0,0,22,5,5.629369806970766,4.999999999999998,-1,0.0,3,1
26,7,1,1,0.0,-379,1,1,0,22,5,6.8513411742515045,7.0,-1,0.0,3,1
39,1,2,1,0.0,0,0,0,0,22,5,6.218023554078634,3.9999999999999987,-1,0.0,3,1
25,0,1,3,0.0,349,1,0,0,22,5,6.532438647935808,7.999999999999997,-1,0.0,3,1
37,0,1,1,0.0,1110,1,0,1,22,5,6.094133887937918,10.999999999999998,-1,0.0,3,1
25,4,1,1,0.0,2228,1,0,0,23,5,5.993326414469897,1.0,-1,0.0,3,1
46,4,0,2,0.0,2166,1,0,0,23,5,6.2296645661150505,1.0,-1,0.0,3,1
25,1,2,1,0.0,-247,1,0,0,23,5,5.716578055701293,1.0,-1,0.0,3,1
28,9,2,2,0.0,-123,0,1,0,23,5,5.851355856636673,1.0,-1,0.0,3,1
33,7,0,1,0.0,44,0,1,0,23,5,5.445892954958078,1.0,-1,0.0,3,1
32,4,2,1,0.0,131,1,1,0,23,5,6.720778601556126,2.0,-1,0.0,3,1
32,1,1,1,0.0,476,1,0,0,23,5,6.39041643434368,8.999999999999996,-1,0.0,3,1
47,9,2,1,0.0,1101,1,0,0,23,5,6.392222376600813,3.0,-1,0.0,3,1
50,2,1,2,0.0,-168,1,0,0,23,5,6.98263222457922,2.0,-1,0.0,3,1
27,9,1,1,0.0,-392,1,0,0,23,5,4.337901520377776,2.0,-1,0.0,3,1
45,0,1,1,0.0,524,1,0,0,23,5,6.106422565604589,1.0,-1,0.0,3,1
51,0,2,1,0.0,895,0,0,0,23,5,5.72874700097285,2.0,-1,0.0,3,1
36,0,1,1,0.0,212,1,1,0,23,5,6.796869333764808,5.999999999999999,-1,0.0,3,1
51,6,1,1,0.0,95,1,0,0,23,5,6.956905765678381,3.9999999999999987,-1,0.0,3,1
33,7,2,2,0.0,395,1,0,0,23,5,7.027746206310946,5.999999999999999,-1,0.0,3,1
59,9,1,1,0.0,135,1,1,0,23,5,5.103440576949242,3.9999999999999987,-1,0.0,3,1
38,2,1,2,0.0,0,0,0,0,23,5,5.454222788621013,2.0,-1,0.0,3,1
40,7,1,1,0.0,471,1,0,0,24,5,5.1493004330849645,3.9999999999999987,-1,0.0,3,1
51,1,1,0,0.0,603,1,0,0,24,5,6.1965275767595545,2.0,-1,0.0,3,1
41,2,2,1,0.0,663,0,0,0,24,5,6.801453813065144,1.0,-1,0.0,3,1
38,2,1,1,0.0,593,1,1,0,24,5,7.196880599613919,12.0,-1,0.0,3,1
31,4,1,2,0.0,1224,1,1,0,24,5,7.139913786948295,2.0,-1,0.0,3,1
28,0,2,1,0.0,2,1,0,0,24,5,5.225444067602879,1.0,-1,0.0,3,1
41,1,1,1,1.0,720,0,1,0,24,5,5.7600638052584525,1.0,-1,0.0,3,1
33,4,0,2,0.0,990,1,0,0,24,5,7.2060398651802835,2.0,-1,0.0,3,1
25,8,2,1,0.0,1747,1,0,0,24,5,6.292663769912735,1.0,-1,0.0,3,1
45,0,0,1,0.0,59,1,0,0,24,5,6.235463114326591,7.999999999999997,-1,0.0,3,1
31,1,1,0,0.0,33,1,0,0,24,5,6.288893900418976,2.0,-1,0.0,3,1
28,7,2,1,0.0,340,1,0,0,24,5,6.132821334836765,2.0,-1,0.0,3,1
49,9,0,1,0.0,305,0,0,0,24,5,4.933475665089595,2.0,-1,0.0,3,1
25,7,1,1,0.0,0,1,0,0,24,5,5.237847284227653,8.999999999999996,-1,0.0,3,1
28,10,2,2,0.0,497,1,0,0,24,5,7.347253140415085,5.999999999999999,-1,0.0,3,1
